Date,MinTemp,MaxTemp,Precipitation,ReferenceET
2010-01-01,25.5,37.5,0.0,11.15
2010-01-02,25.5,37.5,0.0,11.15
2010-01-03,25.5,37.5,0.0,11.15
2010-01-04,25.5,37.5,0.0,11.15
2010-01-05,25.5,37.5,0.0,11.15
2010-01-06,25.5,37.5,0.0,11.15
2010-01-07,18.0,35.0,0.0,11.15
2010-01-08,18.557894736842105,35.17894736842105,0.0,11.79
2010-01-09,19.11578947368421,35.357894736842105,0.0,12.43
2010-01-10,19.673684210526318,35.536842105263155,0.0,13.07
2010-01-11,20.231578947368423,35.71578947368421,0.0,13.7
2010-01-12,20.789473684210527,35.89473684210526,0.0,14.33
2010-01-13,21.347368421052632,36.07368421052632,0.0,14.96
2010-01-14,21.905263157894737,36.252631578947366,0.0,14.956206896551725
2010-01-15,22.46315789473684,36.43157894736842,0.0,14.95241379310345
2010-01-16,23.021052631578947,36.61052631578947,0.0,14.948620689655174
2010-01-17,23.578947368421055,36.78947368421053,0.0,14.944827586206898
2010-01-18,24.13684210526316,36.96842105263158,0.0,14.94103448275862
2010-01-19,24.694736842105264,37.14736842105263,0.0,14.937241379310345
2010-01-20,25.25263157894737,37.32631578947368,0.0,14.93344827586207
2010-01-21,25.810526315789474,37.50526315789474,0.0,14.929655172413794
2010-01-22,26.368421052631582,37.68421052631579,0.0,14.925862068965518
2010-01-23,26.926315789473684,37.863157894736844,0.0,14.922068965517242
2010-01-24,27.484210526315792,38.04210526315789,0.0,14.918275862068967
2010-01-25,28.042105263157897,38.22105263157895,0.0,14.914482758620691
2010-01-26,28.6,38.4,0.0,14.910689655172414
2010-01-27,28.333333333333336,38.38333333333333,0.0,14.906896551724138
2010-01-28,28.066666666666666,38.36666666666667,0.0,14.903103448275862
2010-01-29,27.8,38.349999999999994,0.0,14.899310344827587
2010-01-30,27.533333333333335,38.33333333333333,0.0,14.895517241379311
2010-01-31,27.266666666666666,38.31666666666666,0.0,14.891724137931035
2010-02-01,27.0,38.3,0.0,14.88793103448276
2010-02-02,18.4,39.6,0.0,14.884137931034484
2010-02-03,29.5,39.6,0.0,14.880344827586207
2010-02-04,29.57037037037037,39.596296296296295,0.0,14.876551724137931
2010-02-05,29.64074074074074,39.592592592592595,0.0,14.872758620689655
2010-02-06,29.711111111111112,39.58888888888889,0.0,14.86896551724138
2010-02-07,29.78148148148148,39.58518518518519,0.0,14.865172413793104
2010-02-08,29.85185185185185,39.58148148148148,0.0,14.861379310344828
2010-02-09,29.92222222222222,39.577777777777776,0.0,14.857586206896553
2010-02-10,29.992592592592594,39.574074074074076,0.0,14.853793103448277
2010-02-11,30.062962962962963,39.57037037037037,0.0,14.850000000000001
2010-02-12,30.133333333333333,39.56666666666667,0.0,14.846206896551724
2010-02-13,30.203703703703702,39.56296296296296,0.0,14.842413793103448
2010-02-14,30.274074074074072,39.55925925925926,0.0,14.838620689655173
2010-02-15,30.344444444444445,39.55555555555556,0.0,14.834827586206897
2010-02-16,30.414814814814815,39.55185185185185,0.0,14.831034482758621
2010-02-17,30.485185185185184,39.54814814814815,0.0,14.827241379310346
2010-02-18,30.555555555555554,39.544444444444444,0.0,14.82344827586207
2010-02-19,30.625925925925927,39.540740740740745,0.0,14.819655172413794
2010-02-20,30.696296296296296,39.53703703703704,0.0,14.815862068965517
2010-02-21,30.766666666666666,39.53333333333333,0.0,14.812068965517241
2010-02-22,30.837037037037035,39.52962962962963,0.0,14.808275862068966
2010-02-23,30.907407407407405,39.525925925925925,0.0,14.80448275862069
2010-02-24,30.977777777777778,39.522222222222226,0.0,14.800689655172414
2010-02-25,31.048148148148147,39.51851851851852,0.0,14.796896551724139
2010-02-26,31.118518518518517,39.51481481481481,0.0,14.793103448275863
2010-02-27,31.188888888888886,39.51111111111111,0.0,14.789310344827587
2010-02-28,31.25925925925926,39.507407407407406,0.0,14.78551724137931
2010-03-01,31.32962962962963,39.50370370370371,0.0,14.781724137931034
2010-03-02,31.4,39.5,0.0,14.777931034482759
2010-03-03,31.32,39.36,0.0,14.774137931034483
2010-03-04,31.24,39.22,0.0,14.770344827586207
2010-03-05,31.16,39.08,0.0,14.766551724137932
2010-03-06,31.08,38.94,0.0,14.762758620689656
2010-03-07,31.0,38.8,0.0,14.75896551724138
2010-03-08,30.136363636363637,38.54545454545454,2.0090909090909093,14.755172413793103
2010-03-09,29.272727272727273,38.29090909090909,4.0181818181818185,14.751379310344827
2010-03-10,28.40909090909091,38.03636363636363,6.027272727272727,14.747586206896552
2010-03-11,27.545454545454547,37.78181818181818,8.036363636363637,14.743793103448276
2010-03-12,26.68181818181818,37.527272727272724,10.045454545454547,14.74
2010-03-13,25.81818181818182,37.27272727272727,12.054545454545455,13.77
2010-03-14,24.954545454545453,37.018181818181816,14.063636363636364,12.82
2010-03-15,24.09090909090909,36.763636363636365,16.072727272727274,11.9
2010-03-16,23.227272727272727,36.50909090909091,18.081818181818182,10.99
2010-03-17,22.363636363636363,36.25454545454545,20.090909090909093,10.1
2010-03-18,21.5,36.0,22.1,9.21
2010-03-19,21.836363636363636,36.09090909090909,20.090909090909093,9.59
2010-03-20,22.172727272727272,36.18181818181818,18.081818181818182,9.98
2010-03-21,22.509090909090908,36.27272727272727,16.072727272727274,10.37
2010-03-22,22.845454545454544,36.36363636363637,14.063636363636364,10.77
2010-03-23,23.18181818181818,36.45454545454545,12.054545454545455,11.17
2010-03-24,23.51818181818182,36.54545454545455,10.045454545454547,11.59
2010-03-25,23.854545454545455,36.63636363636363,8.036363636363637,12.0
2010-03-26,24.19090909090909,36.72727272727273,6.027272727272727,12.43
2010-03-27,24.527272727272727,36.81818181818182,4.018181818181819,12.86
2010-03-28,24.863636363636363,36.90909090909091,2.009090909090908,13.3
2010-03-29,25.2,37.0,0.0,13.75
2010-03-30,26.133333333333333,38.2,0.0,13.767014925373134
2010-03-31,27.066666666666666,39.4,0.0,13.784029850746268
2010-04-01,28.0,40.6,0.0,13.801044776119403
2010-04-02,28.366666666666667,40.06666666666667,0.0,13.818059701492537
2010-04-03,28.733333333333334,39.53333333333333,0.0,13.835074626865671
2010-04-04,29.1,39.0,0.0,13.852089552238805
2010-04-05,29.466666666666665,38.46666666666667,0.0,13.869104477611941
2010-04-06,29.833333333333332,37.93333333333333,0.0,13.886119402985075
2010-04-07,30.2,37.4,0.0,13.90313432835821
2010-04-08,28.2,40.5,0.0,13.920149253731344
2010-04-09,28.260526315789473,40.39473684210526,0.0,13.937164179104478
2010-04-10,28.321052631578947,40.28947368421053,0.0,13.954179104477612
2010-04-11,28.38157894736842,40.18421052631579,0.0,13.971194029850746
2010-04-12,28.442105263157895,40.078947368421055,0.0,13.98820895522388
2010-04-13,28.50263157894737,39.973684210526315,0.0,14.005223880597015
2010-04-14,28.563157894736843,39.86842105263158,0.0,14.022238805970149
2010-04-15,28.623684210526314,39.76315789473684,0.0,14.039253731343283
2010-04-16,28.684210526315788,39.6578947368421,0.0,14.056268656716417
2010-04-17,28.74473684210526,39.55263157894737,0.0,14.073283582089552
2010-04-18,28.805263157894736,39.44736842105263,0.0,14.090298507462688
2010-04-19,28.86578947368421,39.3421052631579,0.0,14.107313432835822
2010-04-20,28.926315789473684,39.23684210526316,0.0,14.124328358208956
2010-04-21,28.986842105263158,39.13157894736842,0.0,14.14134328358209
2010-04-22,29.04736842105263,39.026315789473685,0.0,14.158358208955224
2010-04-23,29.107894736842105,38.921052631578945,0.0,14.175373134328359
2010-04-24,29.16842105263158,38.81578947368421,0.0,14.192388059701493
2010-04-25,29.228947368421053,38.71052631578947,0.0,14.209402985074627
2010-04-26,29.289473684210527,38.60526315789474,0.0,14.226417910447761
2010-04-27,29.35,38.5,0.0,14.243432835820895
2010-04-28,29.410526315789472,38.39473684210526,0.0,14.26044776119403
2010-04-29,29.471052631578946,38.28947368421053,0.0,14.277462686567164
2010-04-30,29.53157894736842,38.18421052631579,0.0,14.294477611940298
2010-05-01,29.592105263157894,38.078947368421055,0.0,14.311492537313432
2010-05-02,29.652631578947368,37.973684210526315,0.0,14.328507462686568
2010-05-03,29.71315789473684,37.868421052631575,0.0,14.345522388059702
2010-05-04,29.773684210526316,37.76315789473684,0.0,14.362537313432837
2010-05-05,29.83421052631579,37.6578947368421,0.0,14.37955223880597
2010-05-06,29.894736842105264,37.55263157894737,0.0,14.396567164179105
2010-05-07,29.955263157894738,37.44736842105263,0.0,14.41358208955224
2010-05-08,30.01578947368421,37.3421052631579,0.0,14.430597014925374
2010-05-09,30.076315789473686,37.23684210526316,0.0,14.447611940298508
2010-05-10,30.136842105263156,37.13157894736842,0.0,14.464626865671642
2010-05-11,30.19736842105263,37.026315789473685,0.0,14.481641791044776
2010-05-12,30.257894736842104,36.921052631578945,0.0,14.49865671641791
2010-05-13,30.318421052631578,36.81578947368421,0.0,14.515671641791045
2010-05-14,30.378947368421052,36.71052631578947,0.0,14.532686567164179
2010-05-15,30.439473684210526,36.60526315789474,0.0,14.549701492537313
2010-05-16,30.5,36.5,0.0,14.566716417910449
2010-05-17,30.433333333333334,36.46666666666667,0.0,14.583731343283583
2010-05-18,30.366666666666667,36.43333333333333,0.0,14.600746268656717
2010-05-19,30.3,36.4,0.0,14.617761194029852
2010-05-20,30.233333333333334,36.36666666666667,0.0,14.634776119402986
2010-05-21,30.166666666666668,36.333333333333336,0.0,14.65179104477612
2010-05-22,30.1,36.3,0.0,14.668805970149254
2010-05-23,30.033333333333335,36.266666666666666,0.0,14.685820895522388
2010-05-24,29.966666666666665,36.233333333333334,0.0,14.702835820895523
2010-05-25,29.9,36.2,0.0,14.719850746268657
2010-05-26,29.833333333333332,36.166666666666664,0.0,14.736865671641791
2010-05-27,29.766666666666666,36.13333333333333,0.0,14.753880597014925
2010-05-28,29.7,36.1,0.0,14.77089552238806
2010-05-29,29.633333333333333,36.06666666666667,0.0,14.787910447761195
2010-05-30,29.566666666666666,36.03333333333333,0.0,14.80492537313433
2010-05-31,29.5,36.0,0.0,14.821940298507464
2010-06-01,29.357142857142858,35.838095238095235,0.0,14.838955223880598
2010-06-02,29.214285714285715,35.67619047619048,0.0,14.855970149253732
2010-06-03,29.071428571428573,35.51428571428571,0.0,14.872985074626866
2010-06-04,28.928571428571427,35.352380952380955,0.0,14.89
2010-06-05,28.785714285714285,35.19047619047619,0.0,14.4
2010-06-06,28.642857142857142,35.02857142857143,0.0,13.92
2010-06-07,28.5,34.86666666666667,0.0,13.44
2010-06-08,28.357142857142858,34.7047619047619,0.0,12.97
2010-06-09,28.214285714285715,34.542857142857144,0.0,12.5
2010-06-10,28.071428571428573,34.38095238095238,0.0,12.04
2010-06-11,27.928571428571427,34.21904761904762,0.0,11.58
2010-06-12,27.785714285714285,34.05714285714286,0.0,11.13
2010-06-13,27.642857142857142,33.8952380952381,0.0,10.68
2010-06-14,27.5,33.733333333333334,0.0,10.24
2010-06-15,27.357142857142858,33.57142857142857,0.0,9.8
2010-06-16,27.214285714285715,33.40952380952381,0.0,9.36
2010-06-17,27.071428571428573,33.24761904761905,0.0,8.93
2010-06-18,26.92857142857143,33.08571428571429,0.0,8.5
2010-06-19,26.785714285714285,32.923809523809524,0.0,8.07
2010-06-20,26.642857142857142,32.761904761904766,0.0,7.65
2010-06-21,26.5,32.6,0.0,7.22
2010-06-22,26.425,32.1,0.0,7.97
2010-06-23,26.35,31.6,0.0,8.41
2010-06-24,26.275,31.1,0.0,8.71
2010-06-25,26.2,30.6,0.0,8.92
2010-06-26,26.173333333333332,30.493333333333336,0.0,8.69
2010-06-27,26.146666666666665,30.386666666666667,0.0,8.46
2010-06-28,26.12,30.28,0.0,8.23
2010-06-29,26.093333333333334,30.173333333333336,0.0,8.0
2010-06-30,26.066666666666666,30.066666666666666,0.0,7.78
2010-07-01,26.04,29.96,0.0,7.56
2010-07-02,26.013333333333332,29.853333333333335,0.0,7.33
2010-07-03,25.986666666666668,29.746666666666666,0.0,7.11
2010-07-04,25.96,29.64,0.0,6.9
2010-07-05,25.933333333333334,29.533333333333335,0.0,6.68
2010-07-06,25.906666666666666,29.426666666666666,0.0,6.47
2010-07-07,25.88,29.32,0.0,6.25
2010-07-08,25.853333333333335,29.213333333333335,0.0,6.04
2010-07-09,25.826666666666668,29.106666666666666,0.0,5.83
2010-07-10,25.8,29.0,0.0,5.62
2010-07-11,22.3,27.0,2.03,2.47
2010-07-12,22.4,26.5,1.02,2.14
2010-07-13,22.424,26.744,0.9792000000000001,2.34
2010-07-14,22.448,26.988,0.9384,2.56
2010-07-15,22.471999999999998,27.232,0.8976,2.78
2010-07-16,22.496,27.476,0.8568,3.0
2010-07-17,22.52,27.72,0.8160000000000001,3.24
2010-07-18,22.544,27.964,0.7752,3.48
2010-07-19,22.567999999999998,28.208000000000002,0.7343999999999999,3.72
2010-07-20,22.592,28.452,0.6936,3.97
2010-07-21,22.616,28.696,0.6528,4.23
2010-07-22,22.64,28.94,0.612,4.49
2010-07-23,22.663999999999998,29.184,0.5711999999999999,4.76
2010-07-24,22.688,29.428,0.5304,5.04
2010-07-25,22.712,29.672,0.4895999999999999,5.32
2010-07-26,22.736,29.916,0.4488,5.6
2010-07-27,22.759999999999998,30.16,0.4079999999999999,5.89
2010-07-28,22.784,30.404,0.36719999999999997,6.19
2010-07-29,22.808,30.648,0.3263999999999999,6.49
2010-07-30,22.832,30.892000000000003,0.28559999999999997,6.8
2010-07-31,22.855999999999998,31.136000000000003,0.2447999999999999,7.12
2010-08-01,22.88,31.380000000000003,0.20399999999999996,7.44
2010-08-02,22.904,31.624000000000002,0.1631999999999999,7.76
2010-08-03,22.928,31.868000000000002,0.12239999999999995,8.1
2010-08-04,22.951999999999998,32.112,0.0815999999999999,8.43
2010-08-05,22.976,32.356,0.04079999999999995,8.78
2010-08-06,23.0,32.6,0.0,9.13
2010-08-07,22.7,32.35,1.27,8.24
2010-08-08,22.4,32.1,2.54,7.34
2010-08-09,22.1,31.85,3.8099999999999996,6.43
2010-08-10,21.8,31.6,5.08,5.53
2010-08-11,21.5,26.5,59.94,2.82
2010-08-12,22.175,27.625,44.955,3.26
2010-08-13,22.85,28.75,29.97,3.69
2010-08-14,23.525,29.875,14.985,4.07
2010-08-15,24.2,31.0,0.0,4.33
2010-08-16,14.3,33.0,0.0,2.45
2010-08-17,19.5,31.1,0.0,3.25
2010-08-18,24.7,29.2,0.0,4.32
2010-08-19,25.15,29.65,0.0,4.74
2010-08-20,25.6,30.1,0.0,5.16
2010-08-21,26.05,30.55,0.0,5.59
2010-08-22,26.5,31.0,0.0,6.03
2010-08-23,24.2,30.4,0.0,3.52
2010-08-24,22.0,28.8,0.51,2.94
2010-08-25,22.8,29.36,0.40800000000000003,3.63
2010-08-26,23.6,29.92,0.30600000000000005,4.38
2010-08-27,24.4,30.48,0.20400000000000001,5.2
2010-08-28,25.2,31.040000000000003,0.10200000000000004,6.08
2010-08-29,26.0,31.6,0.0,7.03
2010-08-30,24.9,30.5,0.0,4.91
2010-08-31,21.5,29.8,23.11,3.12
2010-09-01,23.2,30.1,12.57,3.91
2010-09-02,24.9,30.4,2.03,4.8
2010-09-03,22.5,27.8,6.1,1.59
2010-09-04,21.7,31.0,17.02,4.09
2010-09-05,21.875,30.5,14.7325,3.67
2010-09-06,22.049999999999997,30.0,12.445,3.23
2010-09-07,22.224999999999998,29.5,10.1575,2.78
2010-09-08,22.4,29.0,7.87,2.31
2010-09-09,20.5,28.8,55.12,1.97
2010-09-10,23.7,29.6,0.0,3.9
2010-09-11,23.65,29.950000000000003,1.9675,3.83
2010-09-12,23.599999999999998,30.3,3.935,3.75
2010-09-13,23.55,30.65,5.902500000000001,3.66
2010-09-14,23.5,31.0,7.87,3.57
2010-09-15,21.0,26.1,29.97,2.13
2010-09-16,21.6,32.1,0.0,5.12
2010-09-17,21.575000000000003,30.375,9.78,4.03
2010-09-18,21.55,28.650000000000002,19.56,3.06
2010-09-19,21.525,26.925,29.34,2.2
2010-09-20,21.5,25.2,39.12,1.44
2010-09-21,23.0,27.333333333333332,26.08,2.63
2010-09-22,24.5,29.46666666666667,13.04,4.14
2010-09-23,26.0,31.6,0.0,6.0
2010-09-24,21.3,32.5,11.94,5.91
2010-09-25,21.34,32.32,12.142,5.39
2010-09-26,21.38,32.14,12.344,4.87
2010-09-27,21.42,31.96,12.546,4.36
2010-09-28,21.46,31.78,12.748,3.83
2010-09-29,21.5,31.6,12.95,3.3
2010-09-30,23.4,33.9,0.0,5.71
2010-10-01,23.7,32.2,0.0,5.27
2010-10-02,23.0,31.700000000000003,1.3533333333333333,4.98
2010-10-03,22.3,31.2,2.7066666666666666,4.69
2010-10-04,21.6,30.7,4.06,4.41
2010-10-05,22.5,31.0,8.89,3.23
2010-10-06,22.625,31.7,6.6675,3.68
2010-10-07,22.75,32.4,4.445,4.12
2010-10-08,22.875,33.099999999999994,2.2225,4.56
2010-10-09,23.0,33.8,0.0,4.99
2010-10-10,23.2,33.15,0.0,5.89
2010-10-11,23.4,32.5,0.0,6.65
2010-10-12,23.9,31.75,0.0,5.39
2010-10-13,24.4,31.0,0.0,4.15
2010-10-14,24.166666666666664,31.116666666666667,0.041666666666666664,4.16
2010-10-15,23.933333333333334,31.233333333333334,0.08333333333333333,4.15
2010-10-16,23.7,31.35,0.12499999999999999,4.13
2010-10-17,23.466666666666665,31.466666666666665,0.16666666666666666,4.09
2010-10-18,23.233333333333334,31.583333333333332,0.20833333333333331,4.05
2010-10-19,23.0,31.7,0.25,3.99
2010-10-20,23.0,31.4,23.88,5.51
2010-10-21,22.5,32.2,6.1,6.77
2010-10-22,22.375,31.85,6.3525,6.58
2010-10-23,22.25,31.5,6.605,6.35
2010-10-24,22.125,31.150000000000002,6.8575,6.11
2010-10-25,22.0,30.8,7.11,5.85
2010-10-26,22.9,31.9,3.5550000000000006,5.66
2010-10-27,23.8,33.0,0.0,5.41
2010-10-28,23.0,32.0,0.25,5.29
2010-10-29,23.0,32.175,0.2,5.21
2010-10-30,23.0,32.35,0.15000000000000002,5.12
2010-10-31,23.0,32.525000000000006,0.1,5.03
2010-11-01,23.0,32.7,0.05000000000000002,4.94
2010-11-02,26.5,33.0,0.0,4.96
2010-11-03,24.1,34.4,0.0,7.64
2010-11-04,23.71666666666667,34.5,0.0,8.14
2010-11-05,23.333333333333336,34.6,0.0,8.63
2010-11-06,22.950000000000003,34.7,0.0,9.12
2010-11-07,22.566666666666666,34.8,0.0,9.6
2010-11-08,22.183333333333334,34.9,0.0,10.07
2010-11-09,21.8,35.0,0.0,10.54
2010-11-10,28.1,35.5,0.0,9.51
2010-11-11,24.1,33.5,0.0,7.27
2010-11-12,23.825000000000003,34.025,0.0,7.26
2010-11-13,23.55,34.55,0.0,7.19
2010-11-14,23.275,35.075,0.0,7.0
2010-11-15,23.0,35.6,0.0,6.65
2010-11-16,25.5,35.55,0.0,8.87
2010-11-17,28.0,35.5,0.0,11.39
2010-11-18,22.7,36.5,0.0,8.11
2010-11-19,23.15,35.975,0.0,7.85
2010-11-20,23.6,35.45,0.0,7.54
2010-11-21,24.05,34.925,0.0,7.16
2010-11-22,24.5,34.4,0.0,6.7
2010-11-23,21.3,28.5,0.0,3.37
2010-11-24,20.533333333333335,31.166666666666668,0.0,5.94
2010-11-25,19.766666666666666,33.833333333333336,0.0,8.82
2010-11-26,19.0,36.5,0.0,12.04
2010-11-27,18.85,36.725,0.0,12.01
2010-11-28,18.7,36.95,0.0,11.97
2010-11-29,18.549999999999997,37.175,0.0,11.91
2010-11-30,18.4,37.4,0.0,11.83
2010-12-01,21.1,36.8,0.0,13.95
2010-12-02,19.3,35.6,0.0,11.0
2010-12-03,19.2,36.3,0.0,7.72
2010-12-04,18.425,35.724999999999994,0.0,8.85
2010-12-05,17.65,35.15,0.0,9.81
2010-12-06,16.875,34.575,0.0,10.65
2010-12-07,16.1,34.0,0.0,11.37
2010-12-08,15.233333333333334,34.46666666666667,0.0,13.6
2010-12-09,14.366666666666667,34.93333333333333,0.0,13.788
2010-12-10,13.5,35.4,0.0,13.975999999999999
2010-12-11,12.6,35.0,0.0,14.164
2010-12-12,13.5,35.075,0.0,14.351999999999999
2010-12-13,14.399999999999999,35.15,0.0,14.54
2010-12-14,15.299999999999999,35.224999999999994,0.0,13.79
2010-12-15,16.2,35.3,0.0,13.02
2010-12-16,15.5,38.0,0.0,12.82
2010-12-17,27.2,37.3,0.0,12.62
2010-12-18,25.15,37.125,0.0,12.42
2010-12-19,23.1,36.95,0.0,12.219999999999999
2010-12-20,21.05,36.775,0.0,12.02
2010-12-21,19.0,36.6,0.0,11.82
2010-12-22,21.5,36.8,0.0,11.62
2010-12-23,21.0,36.1,0.0,11.42
2010-12-24,20.4,36.28,0.0,12.47
2010-12-25,19.8,36.46,0.0,13.52
2010-12-26,19.2,36.64,0.0,14.57
2010-12-27,18.6,36.82,0.0,14.57
2010-12-28,18.0,37.0,0.0,14.57
2010-12-29,18.0,36.3,0.0,14.57
2010-12-30,22.0,31.2,0.0,14.57
2010-12-31,22.0,31.2,0.0,14.57
2011-01-01,17.0,34.3,0.0,14.29
2011-01-02,17.0,34.3,0.0,14.29
2011-01-03,17.7,35.0,0.0,14.29
2011-01-04,17.599999999999998,35.5,0.0,14.29
2011-01-05,17.5,36.0,0.0,14.29
2011-01-06,17.96,35.1,0.0,14.29
2011-01-07,18.42,34.2,0.0,14.29
2011-01-08,18.88,33.3,0.0,14.29
2011-01-09,19.34,32.4,0.0,14.29
2011-01-10,19.8,31.5,0.0,14.29
2011-01-11,19.200000000000003,32.55,0.0,14.29
2011-01-12,18.6,33.6,0.0,14.29
2011-01-13,17.8,34.6,0.0,14.29
2011-01-14,18.0,34.38,0.0,14.29
2011-01-15,18.2,34.160000000000004,0.0,14.29
2011-01-16,18.400000000000002,33.94,0.0,14.29
2011-01-17,18.6,33.72,0.0,14.29
2011-01-18,18.8,33.5,0.0,14.29
2011-01-19,16.0,34.3,0.0,14.29
2011-01-20,17.8,35.8,0.0,14.29
2011-01-21,18.177777777777777,35.89444444444444,0.0,14.29
2011-01-22,18.555555555555557,35.98888888888889,0.0,14.29
2011-01-23,18.933333333333334,36.08333333333333,0.0,14.29
2011-01-24,19.311111111111114,36.17777777777778,0.0,14.29
2011-01-25,19.68888888888889,36.27222222222222,0.0,14.29
2011-01-26,20.066666666666666,36.36666666666667,0.0,14.29
2011-01-27,20.444444444444446,36.46111111111111,0.0,14.29
2011-01-28,20.822222222222223,36.55555555555556,0.0,14.29
2011-01-29,21.200000000000003,36.65,0.0,14.29
2011-01-30,21.57777777777778,36.74444444444444,0.0,14.29
2011-01-31,21.955555555555556,36.83888888888889,0.0,14.29
2011-02-01,22.333333333333336,36.93333333333333,0.0,14.29
2011-02-02,22.711111111111112,37.02777777777778,0.0,14.29
2011-02-03,23.08888888888889,37.12222222222222,0.0,14.29
2011-02-04,23.46666666666667,37.21666666666667,0.0,14.29
2011-02-05,23.844444444444445,37.31111111111111,0.0,14.29
2011-02-06,24.222222222222225,37.40555555555556,0.0,14.29
2011-02-07,24.6,37.5,0.0,14.29
2011-02-08,24.50526315789474,37.26315789473684,0.21368421052631575,14.29
2011-02-09,24.410526315789475,37.026315789473685,0.4273684210526315,14.29
2011-02-10,24.315789473684212,36.78947368421053,0.6410526315789473,14.29
2011-02-11,24.22105263157895,36.55263157894737,0.854736842105263,14.29
2011-02-12,24.126315789473686,36.31578947368421,1.0684210526315787,14.29
2011-02-13,24.031578947368423,36.078947368421055,1.2821052631578946,14.29
2011-02-14,23.93684210526316,35.8421052631579,1.4957894736842103,14.29
2011-02-15,23.842105263157897,35.60526315789474,1.709473684210526,14.29
2011-02-16,23.747368421052634,35.36842105263158,1.923157894736842,14.29
2011-02-17,23.65263157894737,35.131578947368425,2.1368421052631574,14.29
2011-02-18,23.557894736842105,34.89473684210526,2.3505263157894736,14.29
2011-02-19,23.46315789473684,34.6578947368421,2.5642105263157893,14.29
2011-02-20,23.36842105263158,34.421052631578945,2.777894736842105,14.29
2011-02-21,23.273684210526316,34.18421052631579,2.9915789473684207,14.29
2011-02-22,23.178947368421053,33.94736842105263,3.2052631578947364,14.29
2011-02-23,23.08421052631579,33.71052631578947,3.418947368421052,13.49
2011-02-24,22.989473684210527,33.473684210526315,3.6326315789473678,12.7
2011-02-25,22.894736842105264,33.23684210526316,3.846315789473684,11.93
2011-02-26,22.8,33.0,4.06,11.18
2011-02-27,25.0,35.3,0.0,12.15
2011-02-28,26.25,37.15,0.0,12.212222222222223
2011-03-01,27.5,39.0,0.0,12.274444444444445
2011-03-02,31.0,39.0,0.0,12.336666666666668
2011-03-03,27.4,38.5,0.0,12.398888888888889
2011-03-04,27.375,38.57142857142857,0.0,12.461111111111112
2011-03-05,27.349999999999998,38.642857142857146,0.0,12.523333333333333
2011-03-06,27.325,38.714285714285715,0.0,12.585555555555556
2011-03-07,27.299999999999997,38.785714285714285,0.0,12.647777777777778
2011-03-08,27.275,38.857142857142854,0.0,12.71
2011-03-09,27.25,38.92857142857143,0.0,12.772222222222222
2011-03-10,27.224999999999998,39.0,0.0,12.834444444444445
2011-03-11,27.2,39.07142857142857,0.0,12.896666666666667
2011-03-12,27.174999999999997,39.142857142857146,0.0,12.95888888888889
2011-03-13,27.15,39.214285714285715,0.0,13.02111111111111
2011-03-14,27.125,39.285714285714285,0.0,13.083333333333334
2011-03-15,27.099999999999998,39.357142857142854,0.0,13.145555555555555
2011-03-16,27.075,39.42857142857143,0.0,13.207777777777778
2011-03-17,27.049999999999997,39.5,0.0,13.27
2011-03-18,27.025,39.57142857142857,0.0,13.332222222222223
2011-03-19,27.0,39.642857142857146,0.0,13.394444444444444
2011-03-20,26.974999999999998,39.714285714285715,0.0,13.456666666666667
2011-03-21,26.95,39.785714285714285,0.0,13.518888888888888
2011-03-22,26.925,39.857142857142854,0.0,13.581111111111111
2011-03-23,26.9,39.92857142857143,0.0,13.643333333333333
2011-03-24,26.875,40.0,0.0,13.705555555555556
2011-03-25,26.849999999999998,40.07142857142857,0.0,13.767777777777777
2011-03-26,26.825,40.142857142857146,0.0,13.83
2011-03-27,26.8,40.214285714285715,0.0,13.892222222222221
2011-03-28,26.775,40.285714285714285,0.0,13.954444444444444
2011-03-29,26.75,40.357142857142854,0.0,14.016666666666666
2011-03-30,26.724999999999998,40.42857142857143,0.0,14.078888888888889
2011-03-31,26.7,40.5,0.0,14.14111111111111
2011-04-01,31.5,40.5,0.0,14.203333333333333
2011-04-02,31.12,40.14,0.0,14.265555555555554
2011-04-03,30.740000000000002,39.78,0.0,14.327777777777778
2011-04-04,30.36,39.42,0.0,14.39
2011-04-05,29.98,39.06,0.0,14.452222222222222
2011-04-06,29.6,38.7,0.0,14.514444444444443
2011-04-07,29.057142857142857,38.5,0.0,14.576666666666666
2011-04-08,28.514285714285716,38.300000000000004,0.0,14.63888888888889
2011-04-09,27.97142857142857,38.1,0.0,14.70111111111111
2011-04-10,27.42857142857143,37.9,0.0,14.763333333333332
2011-04-11,26.885714285714286,37.699999999999996,0.0,14.825555555555555
2011-04-12,26.342857142857145,37.5,0.0,14.887777777777778
2011-04-13,25.8,37.3,0.0,14.95
2011-04-14,25.64,37.599999999999994,0.0,14.868888888888888
2011-04-15,25.48,37.9,0.0,14.787777777777777
2011-04-16,25.32,38.199999999999996,0.0,14.706666666666667
2011-04-17,25.16,38.5,0.0,14.625555555555556
2011-04-18,25.0,38.8,0.0,14.544444444444444
2011-04-19,27.1,38.699999999999996,0.0,14.463333333333333
2011-04-20,29.2,38.6,0.0,14.382222222222222
2011-04-21,31.3,38.5,0.0,14.301111111111112
2011-04-22,28.0,36.5,0.0,14.22
2011-04-23,28.125,36.5625,0.0,14.43
2011-04-24,28.25,36.625,0.0,14.64
2011-04-25,28.375,36.6875,0.0,14.85
2011-04-26,28.5,36.75,0.0,14.751739130434782
